"id","description"
"2007545","SLR: ET WEB_SPECIFIC_APPS 20/20 Auto Gallery SQL Injection Attempt -- vehiclelistings.asp vehicleID UPDATE"
"2007551","SLR: ET WEB_SPECIFIC_APPS 20/20 Auto Gallery SQL Injection Attempt -- vehiclelistings.asp year UPDATE"
"2007557","SLR: ET WEB_SPECIFIC_APPS 20/20 Auto Gallery SQL Injection Attempt -- vehiclelistings.asp vin UPDATE"
"2007563","SLR: ET WEB_SPECIFIC_APPS 20/20 Auto Gallery SQL Injection Attempt -- vehiclelistings.asp listing_price UPDATE"
"2007565","SLR: ET WEB_SPECIFIC_APPS ActiveNews Manager SQL Injection Attempt -- activenews_search.asp query UPDATE"
"2007892","SLR: ET WEB_SPECIFIC_APPS Cacti SQL Injection Vulnerability graph_view graph_list UPDATE"
"2007897","SLR: ET WEB_SPECIFIC_APPS Cacti SQL Injection Vulnerability tree.php leaf_id UPDATE"
"2008651","SLR: ET WEB_SPECIFIC_APPS JMweb MP3 src Multiple Local File Inclusion"
"2008651A","SLR: ET WEB_SPECIFIC_APPS JMweb MP3 src Multiple Local File Inclusion"
"2008652","SLR: ET WEB_SPECIFIC_APPS ScriptsEz Easy Image Downloader id File Disclosure"
"2008685","SLR: ET WEB_SPECIFIC_APPS Joomla DS-Syndicate Component feed_id SQL Injection"
"2008687","SLR: ET WEB_SPECIFIC_APPS PassWiki site_id Parameter Local File Inclusion"
"2008687A","SLR: ET WEB_SPECIFIC_APPS PassWiki site_id Parameter Local File Inclusion"
"2008725","SLR: ET WEB_SPECIFIC_APPS WordPress Newsletter Plugin newsletter Parameter SQL Injection"
"2008822","SLR: ET WEB_SPECIFIC_APPS Joomla Pro Desk Component include_file Local File Inclusion"
"2008822A","SLR: ET WEB_SPECIFIC_APPS Joomla Pro Desk Component include_file Local File Inclusion"
"2008822AA","SLR: ET WEB_SPECIFIC_APPS Joomla Pro Desk Component include_file Local File Inclusion"
"2008826","SLR: ET WEB_SPECIFIC_APPS Way Of The Warrior crea.php plancia Remote File Inclusion"
"2008832","SLR: ET WEB_SPECIFIC_APPS Enthusiast path parameter Local File Inclusion"
"2008832A","SLR: ET WEB_SPECIFIC_APPS Enthusiast path parameter Local File Inclusion"
"2008833","SLR: ET WEB_SPECIFIC_APPS Enthusiast path parameter Remote File Inclusion"
"2008849","SLR: ET WEB_SPECIFIC_APPS evision cms add3rdparty.php module parameter Local File Inclusion"
"2008849A","SLR: ET WEB_SPECIFIC_APPS evision cms add3rdparty.php module parameter Local File Inclusion"
"2008850","SLR: ET WEB_SPECIFIC_APPS evision cms addpolling.php module parameter Local File Inclusion"
"2008850A","SLR: ET WEB_SPECIFIC_APPS evision cms addpolling.php module parameter Local File Inclusion"
"2008851","SLR: ET WEB_SPECIFIC_APPS evision cms addcontact.php module parameter Local File Inclusion"
"2008851A","SLR: ET WEB_SPECIFIC_APPS evision cms addcontact.php module parameter Local File Inclusion"
"2008852","SLR: ET WEB_SPECIFIC_APPS evision cms addbrandnews.php module parameter Local File Inclusion"
"2008852A","SLR: ET WEB_SPECIFIC_APPS evision cms addbrandnews.php module parameter Local File Inclusion"
"2008853","SLR: ET WEB_SPECIFIC_APPS evision cms addnewsletter.php module parameter Local File Inclusion"
"2008853A","SLR: ET WEB_SPECIFIC_APPS evision cms addnewsletter.php module parameter Local File Inclusion"
"2008854","SLR: ET WEB_SPECIFIC_APPS evision cms addgame.php module parameter Local File Inclusion"
"2008854A","SLR: ET WEB_SPECIFIC_APPS evision cms addgame.php module parameter Local File Inclusion"
"2008855","SLR: ET WEB_SPECIFIC_APPS evision cms addtour.php module parameter Local File Inclusion"
"2008855A","SLR: ET WEB_SPECIFIC_APPS evision cms addtour.php module parameter Local File Inclusion"
"2008856","SLR: ET WEB_SPECIFIC_APPS evision cms addarticles.php module parameter Local File Inclusion"
"2008856A","SLR: ET WEB_SPECIFIC_APPS evision cms addarticles.php module parameter Local File Inclusion"
"2008857","SLR: ET WEB_SPECIFIC_APPS evision cms addproduct.php module parameter Local File Inclusion"
"2008857A","SLR: ET WEB_SPECIFIC_APPS evision cms addproduct.php module parameter Local File Inclusion"
"2008858","SLR: ET WEB_SPECIFIC_APPS evision cms addplain.php module parameter Local File Inclusion"
"2008858A","SLR: ET WEB_SPECIFIC_APPS evision cms addplain.php module parameter Local File Inclusion"
"2008871","SLR: ET WEB_SPECIFIC_APPS phpFan init.php Remote File Inclusion"
"2008878","SLR: ET WEB_SPECIFIC_APPS Free Directory Script 1.1.1 API_HOME_DIR Local File Inclusion"
"2008878A","SLR: ET WEB_SPECIFIC_APPS Free Directory Script 1.1.1 API_HOME_DIR Local File Inclusion"
"2008879","SLR: ET WEB_SPECIFIC_APPS Free Directory Script 1.1.1 API_HOME_DIR parameter Remote File Inclusion"
"2008880","SLR: ET WEB_SPECIFIC_APPS PunBB Functions_navlinks.php pun_user language Parameter Local File Inclusion"
"2008880A","SLR: ET WEB_SPECIFIC_APPS PunBB Functions_navlinks.php pun_user language Parameter Local File Inclusion"
"2008881","SLR: ET WEB_SPECIFIC_APPS PunBB profile_send.php pun_user language Parameter Local File Inclusion"
"2008881A","SLR: ET WEB_SPECIFIC_APPS PunBB profile_send.php pun_user language Parameter Local File Inclusion"
"2008882","SLR: ET WEB_SPECIFIC_APPS PunBB viewtopic_PM-link.php pun_user language Parameter Local File Inclusion"
"2008882A","SLR: ET WEB_SPECIFIC_APPS PunBB viewtopic_PM-link.php pun_user language Parameter Local File Inclusion"
"2008897","SLR: ET WEB_SPECIFIC_APPS MODx CMS snippet.reflect.php reflect_base Remote File Inclusion"
"2008898","SLR: ET WEB_SPECIFIC_APPS MODx CMS snippet.reflect.php reflect_base Local File Inclusion"
"2008898A","SLR: ET WEB_SPECIFIC_APPS MODx CMS snippet.reflect.php reflect_base Local File Inclusion"
"2008899","SLR: ET WEB_SPECIFIC_APPS Pie RSS module lib parameter remote file inclusion"
"2008900","SLR: ET WEB_SPECIFIC_APPS ModernBill export_batch.inc.php DIR Parameter Remote File Inclusion"
"2008901","SLR: ET WEB_SPECIFIC_APPS ModernBill run_auto_suspend.cron.php DIR Parameter Remote File Inclusion"
"2008902","SLR: ET WEB_SPECIFIC_APPS ModernBill send_email_cache.php DIR Parameter Remote File Inclusion"
"2008903","SLR: ET WEB_SPECIFIC_APPS ModernBill 2checkout_return.inc.php DIR Parameter Remote File Inclusion"
"2008904","SLR: ET WEB_SPECIFIC_APPS ModernBill nettools.popup.php DIR Parameter Remote File Inclusion"
"2008922","SLR: ET WEB_SPECIFIC_APPS Nitrotech common.php root Parameter Remote File Inclusion"
"2008923","SLR: ET WEB_SPECIFIC_APPS TxtBlog index.php m Parameter Local File Inclusion"
"2008923A","SLR: ET WEB_SPECIFIC_APPS TxtBlog index.php m Parameter Local File Inclusion"
"2008935","SLR: ET WEB_SPECIFIC_APPS Werner Hilversum FAQ Manager header.php config_path parameter Remote File Inclusion"
"2008937","SLR: ET WEB_SPECIFIC_APPS gravity-gtd rpc.php objectname parameter Local File Inclusion"
"2008937A","SLR: ET WEB_SPECIFIC_APPS gravity-gtd rpc.php objectname parameter Local File Inclusion"
"2008938","SLR: ET WEB_SPECIFIC_APPS Multi SEO phpBB pfad parameter local file inclusion"
"2008938A","SLR: ET WEB_SPECIFIC_APPS Multi SEO phpBB pfad parameter local file inclusion"
"2008938AA","SLR: ET WEB_SPECIFIC_APPS Multi SEO phpBB pfad parameter local file inclusion"
"2008961","SLR: ET WEB_SPECIFIC_APPS PHPmyGallery lang parameter Local File Inclusion"
"2008961A","SLR: ET WEB_SPECIFIC_APPS PHPmyGallery lang parameter Local File Inclusion"
"2008962","SLR: ET WEB_SPECIFIC_APPS PHPmyGallery confdir parameter Remote File Inclusion"
"2008964","SLR: ET WEB_SPECIFIC_APPS lcxBBportal Alpha portal_block.php phpbb_root_path parameter Remote File Inclusion"
"2008964A","SLR: ET WEB_SPECIFIC_APPS lcxBBportal Alpha portal_block.php phpbb_root_path parameter Remote File Inclusion"
"2008965","SLR: ET WEB_SPECIFIC_APPS lcxBBportal Alpha acp_lcxbbportal.php phpbb_root_path parameter Remote File Inclusion"
"2008965A","SLR: ET WEB_SPECIFIC_APPS lcxBBportal Alpha acp_lcxbbportal.php phpbb_root_path parameter Remote File Inclusion"
"2008966","SLR: ET WEB_SPECIFIC_APPS ccTiddly index.php cct_base parameter Remote File Inclusion"
"2008967","SLR: ET WEB_SPECIFIC_APPS ccTiddly proxy.php cct_base parameter Remote File Inclusion"
"2008968","SLR: ET WEB_SPECIFIC_APPS ccTiddly header.php cct_base parameter Remote File Inclusion"
"2008969","SLR: ET WEB_SPECIFIC_APPS ccTiddly include.php cct_base parameter Remote File Inclusion"
"2008970","SLR: ET WEB_SPECIFIC_APPS ccTiddly workspace.php cct_base parameter Remote File Inclusion"
"2008992","SLR: ET WEB_SPECIFIC_APPS phpAddEdit editform parameter Local File Inclusion"
"2008992A","SLR: ET WEB_SPECIFIC_APPS phpAddEdit editform parameter Local File Inclusion"
"2008996","SLR: ET WEB_SPECIFIC_APPS Simple Text-File Login script slogin_path parameter remote file inclusion"
"2009010","SLR: ET WEB_SPECIFIC_APPS Wordpress Plugin Page Flip Image Gallery getConfig.php book_id parameter Remote File Disclosure"
"2009010A","SLR: ET WEB_SPECIFIC_APPS Wordpress Plugin Page Flip Image Gallery getConfig.php book_id parameter Remote File Disclosure"
"2009018","SLR: ET WEB_SPECIFIC_APPS Text Lines Rearrange Script filename parameter File Disclosure"
"2009051","SLR: ET WEB_SPECIFIC_APPS PHPOF DB_AdoDB.Class.PHP PHPOF_INCLUDE_PATH parameter Remote File Inclusion"
"2009053","SLR: ET WEB_SPECIFIC_APPS MODx CMS Thumbnail.php base_path Remote File Inclusion"
"2009059","SLR: ET WEB_SPECIFIC_APPS Recly Feederator add_tmsp.php mosConfig_absolute_path parameter remote file inclusion"
"2009060","SLR: ET WEB_SPECIFIC_APPS Recly Feederator edit_tmsp.php mosConfig_absolute_path parameter remote file inclusion"
"2009061","SLR: ET WEB_SPECIFIC_APPS Recly Feederator subscription.php GLOBALS mosConfig_absolute_path parameter remote file inclusion"
"2009062","SLR: ET WEB_SPECIFIC_APPS Recly Feederator tmsp.php mosConfig_absolute_path parameter remote file inclusion"
"2009070","SLR: ET WEB_SPECIFIC_APPS phpSkelSite TplSuffix parameter local file inclusion"
"2009070A","SLR: ET WEB_SPECIFIC_APPS phpSkelSite TplSuffix parameter local file inclusion"
"2009071","SLR: ET WEB_SPECIFIC_APPS phpSkelSite theme parameter remote file inclusion"
"2009073","SLR: ET WEB_SPECIFIC_APPS PNphpBB2 admin_words.php ModName parameter Local File inclusion"
"2009073A","SLR: ET WEB_SPECIFIC_APPS PNphpBB2 admin_words.php ModName parameter Local File inclusion"
"2009073AA","SLR: ET WEB_SPECIFIC_APPS PNphpBB2 admin_words.php ModName parameter Local File inclusion"
"2009074","SLR: ET WEB_SPECIFIC_APPS PNphpBB2 admin_groups_reapir.php ModName parameter Local File inclusion"
"2009074A","SLR: ET WEB_SPECIFIC_APPS PNphpBB2 admin_groups_reapir.php ModName parameter Local File inclusion"
"2009074AA","SLR: ET WEB_SPECIFIC_APPS PNphpBB2 admin_groups_reapir.php ModName parameter Local File inclusion"
"2009075","SLR: ET WEB_SPECIFIC_APPS PNphpBB2 admin_smilies.php ModName parameter Local File inclusion"
"2009075A","SLR: ET WEB_SPECIFIC_APPS PNphpBB2 admin_smilies.php ModName parameter Local File inclusion"
"2009075AA","SLR: ET WEB_SPECIFIC_APPS PNphpBB2 admin_smilies.php ModName parameter Local File inclusion"
"2009085","SLR: ET WEB_SPECIFIC_APPS playSMS init.php apps_path plug parameter local file inclusion"
"2009085A","SLR: ET WEB_SPECIFIC_APPS playSMS init.php apps_path plug parameter local file inclusion"
"2009086","SLR: ET WEB_SPECIFIC_APPS playSMS init.php apps_path themes parameter remote file inclusion"
"2009087","SLR: ET WEB_SPECIFIC_APPS playSMS init.php apps_path themes parameter local file inclusion"
"2009087A","SLR: ET WEB_SPECIFIC_APPS playSMS init.php apps_path themes parameter local file inclusion"
"2009088","SLR: ET WEB_SPECIFIC_APPS playSMS function.php apps_path libs parameter remote file inclusion"
"2009089","SLR: ET WEB_SPECIFIC_APPS playSMS function.php apps_path libs parameter local file inclusion"
"2009089A","SLR: ET WEB_SPECIFIC_APPS playSMS function.php apps_path libs parameter local file inclusion"
"2009101","SLR: ET WEB_SPECIFIC_APPS REALTOR define.php Remote File Inclusion"
"2009123","SLR: ET WEB_SPECIFIC_APPS SezHoo SezHooTabsAndActions.php IP Parameter Remote File Inclusion"
"2009141","SLR: ET WEB_SPECIFIC_APPS MiNBank utdb_access.php minsoft_path Parameter Remote File Inclusion"
"2009142","SLR: ET WEB_SPECIFIC_APPS MiNBank utgn_message.php minsoft_path Parameter Remote File Inclusion"
"2009144","SLR: ET WEB_SPECIFIC_APPS Sourdough neededFiles Parameter Remote File Inclusion"
"2009145","SLR: ET WEB_SPECIFIC_APPS Syntax Desktop preview.php synTarget Parameter Local File Inclusion"
"2009145A","SLR: ET WEB_SPECIFIC_APPS Syntax Desktop preview.php synTarget Parameter Local File Inclusion"
"2009163","SLR: ET WEB_SPECIFIC_APPS GBook header.php abspath Parameter Remote File Inclusion"
"2009164","SLR: ET WEB_SPECIFIC_APPS openEngine filepool.php oe_classpath parameter Remote File Inclusion"
"2009165","SLR: ET WEB_SPECIFIC_APPS Barcode Generator LSTable.php class_dir parameter Remote File Inclusion"
"2009166","SLR: ET WEB_SPECIFIC_APPS Concord Consortium CoAST header.php sections_file parameter remote file inclusion"
"2009167","SLR: ET WEB_SPECIFIC_APPS AdaptCMS Lite rss_importer_functions.php sitepath Parameter Remote File Inclusion"
"2009168","SLR: ET WEB_SPECIFIC_APPS Papoo CMS message_class.php pfadhier Local File Inclusion"
"2009168A","SLR: ET WEB_SPECIFIC_APPS Papoo CMS message_class.php pfadhier Local File Inclusion"
"2009169","SLR: ET WEB_SPECIFIC_APPS Thyme export.php export_to Parameter Local File Inclusion"
"2009169A","SLR: ET WEB_SPECIFIC_APPS Thyme export.php export_to Parameter Local File Inclusion"
"2009179","SLR: ET WEB_SPECIFIC_APPS SnippetMaster vars.inc.php _SESSION Parameter Remote File Inclusion"
"2009180","SLR: ET WEB_SPECIFIC_APPS SnippetMaster pcltar.lib.php g_pcltar_lib_dir Parameter Remote File Inclusion"
"2009181","SLR: ET WEB_SPECIFIC_APPS SnippetMaster vars.inc.php _SESSION Parameter Local File Inclusion"
"2009181A","SLR: ET WEB_SPECIFIC_APPS SnippetMaster vars.inc.php _SESSION Parameter Local File Inclusion"
"2009182","SLR: ET WEB_SPECIFIC_APPS SnippetMaster pcltar.lib.php g_pcltar_lib_dir Parameter Local File Inclusion"
"2009182A","SLR: ET WEB_SPECIFIC_APPS SnippetMaster pcltar.lib.php g_pcltar_lib_dir Parameter Local File Inclusion"
"2009188","SLR: ET WEB_SPECIFIC_APPS gapicms toolbar.php dirDepth Parameter Remote File Inclusion"
"2009190","SLR: ET WEB_SPECIFIC_APPS YACS update_trailer.php context Parameter Remote File Inclusion"
"2009191","SLR: ET WEB_SPECIFIC_APPS YACS update_trailer.php context Parameter Local File Inclusion"
"2009191A","SLR: ET WEB_SPECIFIC_APPS YACS update_trailer.php context Parameter Local File Inclusion"
"2009194","SLR: ET WEB_SPECIFIC_APPS X7 Chat mini.php help_file Parameter Local File Inclusion"
"2009194A","SLR: ET WEB_SPECIFIC_APPS X7 Chat mini.php help_file Parameter Local File Inclusion"
"2009195","SLR: ET WEB_SPECIFIC_APPS Basebuilder main.inc.php mj_config Parameter Local File Inclusion"
"2009195A","SLR: ET WEB_SPECIFIC_APPS Basebuilder main.inc.php mj_config Parameter Local File Inclusion"
"2009196","SLR: ET WEB_SPECIFIC_APPS Basebuilder main.inc.php mj_config Parameter Remote File inclusion"
"2009224","SLR: ET WEB_SPECIFIC_APPS ea-gBook index_inc.php inc_ordner parameter local file inclusion"
"2009224A","SLR: ET WEB_SPECIFIC_APPS ea-gBook index_inc.php inc_ordner parameter local file inclusion"
"2009225","SLR: ET WEB_SPECIFIC_APPS ea-gBook index_inc.php inc_ordner parameter remote file inclusion"
"2009229","SLR: ET WEB_SPECIFIC_APPS TECHNOTE shop_this_skin_path Paramter Remote File Inclusion"
"2009230","SLR: ET WEB_SPECIFIC_APPS TECHNOTE shop_this_skin_path Paramter Local File Inclusion"
"2009230A","SLR: ET WEB_SPECIFIC_APPS TECHNOTE shop_this_skin_path Paramter Local File Inclusion"
"2009231","SLR: ET WEB_SPECIFIC_APPS Hedgehog CMS header.php c_temp_path Local File Inclusion"
"2009231A","SLR: ET WEB_SPECIFIC_APPS Hedgehog CMS header.php c_temp_path Local File Inclusion"
"2009232","SLR: ET WEB_SPECIFIC_APPS Hedgehog CMS footer.php c_temp_path Remote File Inclusion"
"2009233","SLR: ET WEB_SPECIFIC_APPS Hedgehog CMS header.php c_temp_path Remote File Inclusion"
"2009306","SLR: ET WEB_SPECIFIC_APPS WeBid cron.php include_path Parameter Local File Inclusion"
"2009306A","SLR: ET WEB_SPECIFIC_APPS WeBid cron.php include_path Parameter Local File Inclusion"
"2009307","SLR: ET WEB_SPECIFIC_APPS WeBid cron.php include_path Parameter Remote File Inclusion"
"2009308","SLR: ET WEB_SPECIFIC_APPS WeBid ST_browsers.php include_path Parameter Local File Inclusion"
"2009308A","SLR: ET WEB_SPECIFIC_APPS WeBid ST_browsers.php include_path Parameter Local File Inclusion"
"2009309","SLR: ET WEB_SPECIFIC_APPS WeBid ST_browsers.php include_path Parameter Remote File Inclusion"
"2009310","SLR: ET WEB_SPECIFIC_APPS WeBid ST_countries.php include_path Parameter Local File Inclusion"
"2009310A","SLR: ET WEB_SPECIFIC_APPS WeBid ST_countries.php include_path Parameter Local File Inclusion"
"2009311","SLR: ET WEB_SPECIFIC_APPS WeBid ST_countries.php include_path Parameter Remote File Inclusion"
"2009312","SLR: ET WEB_SPECIFIC_APPS WeBid ST_platforms.php include_path Parameter Local File Inclusion"
"2009312A","SLR: ET WEB_SPECIFIC_APPS WeBid ST_platforms.php include_path Parameter Local File Inclusion"
"2009313","SLR: ET WEB_SPECIFIC_APPS WeBid ST_platforms.php include_path Parameter Remote File Inclusion"
"2009316","SLR: ET WEB_SPECIFIC_APPS YapBB class_yapbbcooker.php cfgIncludeDirectory Parameter Remote File Inclusion"
"2009317","SLR: ET WEB_SPECIFIC_APPS DesktopOnNet don3_requiem.php app_path Parameter Remote File Inclusion"
"2009318","SLR: ET WEB_SPECIFIC_APPS DesktopOnNet frontpage.php app_path Parameter Remote File Inclusion"
"2009320","SLR: ET WEB_SPECIFIC_APPS rgboard _footer.php skin_path parameter local file inclusion"
"2009320A","SLR: ET WEB_SPECIFIC_APPS rgboard _footer.php skin_path parameter local file inclusion"
"2009321","SLR: ET WEB_SPECIFIC_APPS rgboard footer.php _path parameter remote file inclusion"
"2009324","SLR: ET WEB_SPECIFIC_APPS Demium CMS urheber.php name Parameter Local File Inclusion"
"2009324A","SLR: ET WEB_SPECIFIC_APPS Demium CMS urheber.php name Parameter Local File Inclusion"
"2009325","SLR: ET WEB_SPECIFIC_APPS phPortal gunaysoft.php icerikyolu Parameter Remote File Inclusion"
"2009326","SLR: ET WEB_SPECIFIC_APPS phPortal gunaysoft.php sayfaid Parameter Remote File Inclusion"
"2009327","SLR: ET WEB_SPECIFIC_APPS phPortal gunaysoft.php uzanti Parameter Remote File Inclusion"
"2009329","SLR: ET WEB_SPECIFIC_APPS ZABBIX locales.php srclang Parameter Local File Inclusion"
"2009329A","SLR: ET WEB_SPECIFIC_APPS ZABBIX locales.php srclang Parameter Local File Inclusion"
"2009330","SLR: ET WEB_SPECIFIC_APPS MyForum centre.php padmin Parameter Local File Inclusion"
"2009330A","SLR: ET WEB_SPECIFIC_APPS MyForum centre.php padmin Parameter Local File Inclusion"
"2009331","SLR: ET WEB_SPECIFIC_APPS tinyCMS templater.php Local File Inclusion"
"2009331A","SLR: ET WEB_SPECIFIC_APPS tinyCMS templater.php Local File Inclusion"
"2009332","SLR: ET WEB_SPECIFIC_APPS ODARS resource_categories_view.php CLASSES_ROOT parameter local file inclusion"
"2009332A","SLR: ET WEB_SPECIFIC_APPS ODARS resource_categories_view.php CLASSES_ROOT parameter local file inclusion"
"2009333","SLR: ET WEB_SPECIFIC_APPS ODARS resource_categories_view.php CLASSES_ROOT parameter Remote file inclusion"
"2009364","SLR: ET WEB_SPECIFIC_APPS Beerwins PHPLinkAdmin linkadmin.php page Parameter Remote File Inclusion"
"2009367","SLR: ET WEB_SPECIFIC_APPS cmsWorks lib.module.php mod_root Parameter Remote File Inclusion"
"2009369","SLR: ET WEB_SPECIFIC_APPS Joomla Simple RSS Reader admin.rssreader.php mosConfig_live_site Parameter Remote File Inclusion"
"2009369A","SLR: ET WEB_SPECIFIC_APPS Joomla Simple RSS Reader admin.rssreader.php mosConfig_live_site Parameter Remote File Inclusion"
"2009370","SLR: ET WEB_SPECIFIC_APPS Boonex Dolphin HTMLSax3.php Remote File Inclusion"
"2009371","SLR: ET WEB_SPECIFIC_APPS Boonex Dolphin safehtml.php Remote File Inclusion"
"2009372","SLR: ET WEB_SPECIFIC_APPS Boonex Dolphin content.inc.php Remote File Inclusion"
"2009377","SLR: ET WEB_SPECIFIC_APPS Acute Control Panel container.php theme_directory parameter local file inclusion"
"2009377A","SLR: ET WEB_SPECIFIC_APPS Acute Control Panel container.php theme_directory parameter local file inclusion"
"2009378","SLR: ET WEB_SPECIFIC_APPS Acute Control Panel container.php theme_directory parameter remote file inclusion"
"2009379","SLR: ET WEB_SPECIFIC_APPS Acute Control Panel header.php theme_directory parameter remote file inclusion"
"2009380","SLR: ET WEB_SPECIFIC_APPS Acute Control Panel header.php theme_directory parameter local file inclusion"
"2009380A","SLR: ET WEB_SPECIFIC_APPS Acute Control Panel header.php theme_directory parameter local file inclusion"
"2009381","SLR: ET WEB_SPECIFIC_APPS Interact embedforum.php Remote File Inclusion"
"2009382","SLR: ET WEB_SPECIFIC_APPS Agares Media ThemeSiteScript frontpage_right.php Remote File Inclusion"
"2009383","SLR: ET WEB_SPECIFIC_APPS Joomla Dada Mail Manager Component config.dadamail.php GLOBALS Parameter Local File Inclusion"
"2009383A","SLR: ET WEB_SPECIFIC_APPS Joomla Dada Mail Manager Component config.dadamail.php GLOBALS Parameter Local File Inclusion"
